,lat,long,total_bikes,restaurant_name,distance,rating,location
686,,,,Chipotle Mexican Grill,5158,8.5,1072 Don Mills Rd
687,,,,Neo Coffee Bar,7135,9.0,161 Frederick St
688,,,,Sneaky Dee's,6132,8.6,431 College St
689,,,,The Keg Steakhouse + Bar,6907,8.8,165 York St
690,,,,The Library Specialty Coffee,126,8.9,281 Dundas St W
691,,,,HotBlack Coffee,603,9.0,245 Queen St W
692,,,,Pai,857,9.2,18 Duncan St
693,,,,The Keg Steakhouse + Bar,862,8.8,165 York St
694,,,,Cafe Landwer,895,8.7,165 University Ave
695,,,,Chotto Matte,1441,8.8,161 Bay St
696,,,,Neo Coffee Bar,1897,9.0,161 Frederick St
697,,,,Walrus Pub & Beer Hall,1330,8.7,187 Bay St
698,,,,Tim Hortons,666,8.5,70 Gerrard St W
699,,,,The Keg Steakhouse & Bar,1689,8.9,515 Jarvis St
700,,,,House on Parliament,2804,8.9,454 Parliament St
701,,,,Te Aro,2789,8.9,983 Queen St E
702,,,,The Keg Steakhouse & Bar,3082,8.9,515 Jarvis St
703,,,,Neo Coffee Bar,4142,9.0,161 Frederick St
704,,,,Pai,5190,9.2,18 Duncan St
705,,,,The Library Specialty Coffee,4763,8.9,281 Dundas St W
706,,,,HotBlack Coffee,4980,9.0,245 Queen St W
707,,,,Hair of the Dog,3463,8.5,425 Church St
708,,,,Sukho Thai,4541,8.7,52 Wellington St E
709,,,,The Keg Steakhouse + Bar,4792,8.8,165 York St
710,,,,The Keg Steakhouse & Bar,1036,8.9,515 Jarvis St
711,,,,Eataly,138,8.4,55 Bloor St W
712,,,,The Library Specialty Coffee,1783,8.9,281 Dundas St W
713,,,,House on Parliament,1944,8.9,454 Parliament St
714,,,,HotBlack Coffee,2235,9.0,245 Queen St W
715,,,,Pai,2506,9.2,18 Duncan St
716,,,,Hair of the Dog,1194,8.5,425 Church St
717,,,,The Keg Steakhouse + Bar,2325,8.8,165 York St
718,,,,Neo Coffee Bar,2763,9.0,161 Frederick St
719,,,,Tim Hortons,1380,8.5,70 Gerrard St W
720,,,,The Keg Steakhouse & Bar,635,8.9,515 Jarvis St
721,,,,House on Parliament,1543,8.9,454 Parliament St
722,,,,Eataly,267,8.4,55 Bloor St W
723,,,,The Library Specialty Coffee,1689,8.9,281 Dundas St W
724,,,,HotBlack Coffee,2098,9.0,245 Queen St W
725,,,,Pai,2367,9.2,18 Duncan St
726,,,,Hair of the Dog,841,8.5,425 Church St
727,,,,Neo Coffee Bar,2427,9.0,161 Frederick St
728,,,,The Keg Steakhouse + Bar,2128,8.8,165 York St
729,,,,Tim Hortons,1171,8.5,70 Gerrard St W
730,,,,Pai,1467,9.2,18 Duncan St
731,,,,HotBlack Coffee,1613,9.0,245 Queen St W
732,,,,The Library Specialty Coffee,1811,8.9,281 Dundas St W
733,,,,The Keg Steakhouse + Bar,1894,8.8,165 York St
734,,,,Cafe Landwer,1738,8.7,165 University Ave
735,,,,Communist's Daughter,1596,8.6,1149 Dundas St W
736,,,,Chotto Matte,2139,8.8,161 Bay St
737,,,,Sneaky Dee's,1681,8.6,431 College St
738,,,,Pennies,660,8.3,127 Strachan Ave
739,,,,Walrus Pub & Beer Hall,2112,8.7,187 Bay St
740,,,,Pai,792,9.2,18 Duncan St
741,,,,HotBlack Coffee,968,9.0,245 Queen St W
742,,,,The Library Specialty Coffee,1263,8.9,281 Dundas St W
743,,,,The Keg Steakhouse + Bar,1218,8.8,165 York St
744,,,,Cafe Landwer,1059,8.7,165 University Ave
745,,,,Chotto Matte,1466,8.8,161 Bay St
746,,,,Walrus Pub & Beer Hall,1432,8.7,187 Bay St
747,,,,Dark Horse Espresso Bar,748,8.4,215 Spadina Ave
748,,,,Neo Coffee Bar,2330,9.0,161 Frederick St
749,,,,The Keg Steakhouse + Bar,1788,8.7,26 the Esplanade
750,,,,The Library Specialty Coffee,110,8.9,281 Dundas St W
751,,,,HotBlack Coffee,466,9.0,245 Queen St W
752,,,,Pai,736,9.2,18 Duncan St
753,,,,The Keg Steakhouse + Bar,666,8.8,165 York St
754,,,,Cafe Landwer,722,8.7,165 University Ave
755,,,,Chotto Matte,1243,8.8,161 Bay St
756,,,,Neo Coffee Bar,1684,9.0,161 Frederick St
757,,,,Walrus Pub & Beer Hall,1130,8.7,187 Bay St
758,,,,Tim Hortons,573,8.5,70 Gerrard St W
759,,,,Cactus Club Cafe,839,8.5,77 Adelaide St W
760,,,,The Library Specialty Coffee,1702,8.9,281 Dundas St W
761,,,,Sneaky Dee's,1070,8.6,431 College St
762,,,,HotBlack Coffee,2164,9.0,245 Queen St W
763,,,,Pai,2389,9.2,18 Duncan St
764,,,,The Keg Steakhouse & Bar,2148,8.9,515 Jarvis St
765,,,,The Keg Steakhouse + Bar,2434,8.8,165 York St
766,,,,Eataly,1378,8.4,55 Bloor St W
767,,,,Cafe Landwer,2469,8.7,165 University Ave
768,,,,Communist's Daughter,2236,8.6,1149 Dundas St W
769,,,,House on Parliament,2995,8.9,454 Parliament St
770,,,,Pai,215,9.2,18 Duncan St
771,,,,HotBlack Coffee,478,9.0,245 Queen St W
772,,,,The Keg Steakhouse + Bar,612,8.8,165 York St
773,,,,Cafe Landwer,444,8.7,165 University Ave
774,,,,The Library Specialty Coffee,930,8.9,281 Dundas St W
775,,,,Chotto Matte,862,8.8,161 Bay St
776,,,,Walrus Pub & Beer Hall,815,8.7,187 Bay St
777,,,,Neo Coffee Bar,1705,9.0,161 Frederick St
778,,,,A&W Restaurant,16,8.3,8 Mercer St
779,,,,The Keg Steakhouse + Bar,1186,8.7,26 the Esplanade
780,,,,Te Aro,3711,8.9,983 Queen St E
781,,,,Boxcar Social,4402,8.9,4 Boulton Ave
782,,,,House on Parliament,5957,8.9,454 Parliament St
783,,,,Neo Coffee Bar,6432,9.0,161 Frederick St
784,,,,The Keg Steakhouse & Bar,6754,8.9,515 Jarvis St
785,,,,Cluny Bistro,5590,8.5,35 Tank House Lane
786,,,,Pai,7998,9.2,18 Duncan St
787,,,,Sukho Thai,6917,8.7,52 Wellington St E
788,,,,The Keg Steakhouse + Bar,7009,8.7,26 the Esplanade
789,,,,Chotto Matte,7317,8.8,161 Bay St
790,,,,Te Aro,2208,8.9,983 Queen St E
791,,,,Boxcar Social,2899,8.9,4 Boulton Ave
792,,,,House on Parliament,4482,8.9,454 Parliament St
793,,,,Neo Coffee Bar,4931,9.0,161 Frederick St
794,,,,The Keg Steakhouse & Bar,5304,8.9,515 Jarvis St
795,,,,Cluny Bistro,4100,8.5,35 Tank House Lane
796,,,,Sukho Thai,5418,8.7,52 Wellington St E
797,,,,Pai,6495,9.2,18 Duncan St
798,,,,The Keg Steakhouse + Bar,5513,8.7,26 the Esplanade
799,,,,Chotto Matte,5819,8.8,161 Bay St
800,,,,Te Aro,4086,8.9,983 Queen St E
801,,,,Boxcar Social,4776,8.9,4 Boulton Ave
802,,,,House on Parliament,6374,8.9,454 Parliament St
803,,,,Neo Coffee Bar,6780,9.0,161 Frederick St
804,,,,The Keg Steakhouse & Bar,7188,8.9,515 Jarvis St
805,,,,Banh Mi Boys,7558,9.0,399 Yonge St
806,,,,Cluny Bistro,5918,8.5,35 Tank House Lane
807,,,,Pai,8355,9.2,18 Duncan St
808,,,,Sukho Thai,7260,8.7,52 Wellington St E
809,,,,The Keg Steakhouse + Bar,7342,8.7,26 the Esplanade
810,,,,Te Aro,4174,8.9,983 Queen St E
811,,,,Boxcar Social,4866,8.9,4 Boulton Ave
812,,,,House on Parliament,6415,8.9,454 Parliament St
813,,,,Neo Coffee Bar,6894,9.0,161 Frederick St
814,,,,The Keg Steakhouse & Bar,7207,8.9,515 Jarvis St
815,,,,Cluny Bistro,6050,8.5,35 Tank House Lane
816,,,,Pai,8461,9.2,18 Duncan St
817,,,,Sukho Thai,7379,8.7,52 Wellington St E
818,,,,The Keg Steakhouse + Bar,7470,8.7,26 the Esplanade
819,,,,Chotto Matte,7778,8.8,161 Bay St
820,,,,Pai,1081,9.2,18 Duncan St
821,,,,HotBlack Coffee,1344,9.0,245 Queen St W
822,,,,Chotto Matte,1379,8.8,161 Bay St
823,,,,The Keg Steakhouse + Bar,1423,8.8,165 York St
824,,,,Cafe Landwer,1255,8.7,165 University Ave
825,,,,The Library Specialty Coffee,1770,8.9,281 Dundas St W
826,,,,Walrus Pub & Beer Hall,1402,8.7,187 Bay St
827,,,,The Keg Steakhouse + Bar,1654,8.7,26 the Esplanade
828,,,,BeaverTails,963,8.5,145 Queen's Quay W
829,,,,Neo Coffee Bar,2271,9.0,161 Frederick St
830,,,,Te Aro,1883,8.9,983 Queen St E
831,,,,Boxcar Social,2566,8.9,4 Boulton Ave
832,,,,House on Parliament,4232,8.9,454 Parliament St
833,,,,Neo Coffee Bar,4546,9.0,161 Frederick St
834,,,,Cluny Bistro,3685,8.5,35 Tank House Lane
835,,,,The Keg Steakhouse & Bar,5090,8.9,515 Jarvis St
836,,,,Sukho Thai,5026,8.7,52 Wellington St E
837,,,,The Keg Steakhouse + Bar,5109,8.7,26 the Esplanade
838,,,,Pai,6124,9.2,18 Duncan St
839,,,,Chotto Matte,5421,8.8,161 Bay St
840,,,,House on Parliament,643,8.9,454 Parliament St
841,,,,The Keg Steakhouse & Bar,1203,8.9,515 Jarvis St
842,,,,Neo Coffee Bar,2032,9.0,161 Frederick St
843,,,,Te Aro,2157,8.9,983 Queen St E
844,,,,Pai,3048,9.2,18 Duncan St
845,,,,Hair of the Dog,1443,8.5,425 Church St
846,,,,HotBlack Coffee,2855,9.0,245 Queen St W
847,,,,The Library Specialty Coffee,2702,8.9,281 Dundas St W
848,,,,Sukho Thai,2396,8.7,52 Wellington St E
849,,,,The Keg Steakhouse + Bar,2641,8.8,165 York St
850,,,,Pai,1152,9.2,18 Duncan St
851,,,,The Library Specialty Coffee,875,8.9,281 Dundas St W
852,,,,HotBlack Coffee,1054,9.0,245 Queen St W
853,,,,Sneaky Dee's,645,8.6,431 College St
854,,,,The Keg Steakhouse + Bar,1422,8.8,165 York St
855,,,,Dark Horse Espresso Bar,415,8.4,215 Spadina Ave
856,,,,Cafe Landwer,1358,8.7,165 University Ave
857,,,,Chotto Matte,1941,8.8,161 Bay St
858,,,,Walrus Pub & Beer Hall,1852,8.7,187 Bay St
859,,,,Communist's Daughter,1606,8.6,1149 Dundas St W
860,,,,Communist's Daughter,608,8.6,1149 Dundas St W
861,,,,Pai,2530,9.2,18 Duncan St
862,,,,Pennies,595,8.3,127 Strachan Ave
863,,,,HotBlack Coffee,2584,9.0,245 Queen St W
864,,,,Sneaky Dee's,1689,8.6,431 College St
865,,,,The Library Specialty Coffee,2580,8.9,281 Dundas St W
866,,,,The Keg Steakhouse + Bar,2929,8.8,165 York St
867,,,,Cafe Landwer,2801,8.7,165 University Ave
868,,,,Dark Horse Espresso Bar,1956,8.4,215 Spadina Ave
869,,,,Chotto Matte,3292,8.8,161 Bay St
870,,,,Neo Coffee Bar,729,9.0,161 Frederick St
871,,,,Cluny Bistro,209,8.5,35 Tank House Lane
872,,,,Boxcar Social,1423,8.9,4 Boulton Ave
873,,,,House on Parliament,1500,8.9,454 Parliament St
874,,,,Sukho Thai,1193,8.7,52 Wellington St E
875,,,,The Keg Steakhouse + Bar,1276,8.7,26 the Esplanade
876,,,,Chotto Matte,1585,8.8,161 Bay St
877,,,,Pai,2310,9.2,18 Duncan St
878,,,,Walrus Pub & Beer Hall,1611,8.7,187 Bay St
879,,,,HotBlack Coffee,2289,9.0,245 Queen St W
880,,,,HotBlack Coffee,859,9.0,245 Queen St W
881,,,,Pai,1072,9.2,18 Duncan St
882,,,,The Library Specialty Coffee,779,8.9,281 Dundas St W
883,,,,The Keg Steakhouse + Bar,710,8.8,165 York St
884,,,,Neo Coffee Bar,1151,9.0,161 Frederick St
885,,,,Cafe Landwer,873,8.7,165 University Ave
886,,,,Chotto Matte,1090,8.8,161 Bay St
887,,,,The Keg Steakhouse & Bar,1212,8.9,515 Jarvis St
888,,,,House on Parliament,1380,8.9,454 Parliament St
889,,,,Sukho Thai,1012,8.7,52 Wellington St E
890,,,,The Library Specialty Coffee,2107,8.9,281 Dundas St W
891,,,,Sneaky Dee's,1560,8.6,431 College St
892,,,,The Keg Steakhouse & Bar,2196,8.9,515 Jarvis St
893,,,,HotBlack Coffee,2584,9.0,245 Queen St W
894,,,,Pai,2823,9.2,18 Duncan St
895,,,,Eataly,1324,8.4,55 Bloor St W
896,,,,House on Parliament,3090,8.9,454 Parliament St
897,,,,The Keg Steakhouse + Bar,2824,8.8,165 York St
898,,,,Tim Hortons,2074,8.5,70 Gerrard St W
899,,,,Cafe Landwer,2877,8.7,165 University Ave
900,,,,Sneaky Dee's,2361,8.6,431 College St
901,,,,The Library Specialty Coffee,3197,8.9,281 Dundas St W
902,,,,The Keg Steakhouse & Bar,3232,8.9,515 Jarvis St
903,,,,Pai,3886,9.2,18 Duncan St
904,,,,HotBlack Coffee,3661,9.0,245 Queen St W
905,,,,Communist's Daughter,3059,8.6,1149 Dundas St W
906,,,,Eataly,2331,8.4,55 Bloor St W
907,,,,House on Parliament,4140,8.9,454 Parliament St
908,,,,The Keg Steakhouse + Bar,3925,8.8,165 York St
909,,,,Cafe Landwer,3966,8.7,165 University Ave
910,,,,Burdock,2098,9.1,1184 Bloor St W
911,,,,Communist's Daughter,1540,8.6,1149 Dundas St W
912,,,,Cheese Boutique,3179,9.0,45 Ripley Ave
913,,,,Pai,3885,9.2,18 Duncan St
914,,,,Sneaky Dee's,2878,8.6,431 College St
915,,,,HotBlack Coffee,3944,9.0,245 Queen St W
916,,,,Pennies,1920,8.3,127 Strachan Ave
917,,,,The Library Specialty Coffee,3924,8.9,281 Dundas St W
918,,,,The Good Neighbour,3732,8.8,238 Annette St
919,,,,The Keg Steakhouse + Bar,4288,8.8,165 York St
920,,,,Communist's Daughter,1122,8.6,1149 Dundas St W
921,,,,Pai,2970,9.2,18 Duncan St
922,,,,Pennies,1007,8.3,127 Strachan Ave
923,,,,HotBlack Coffee,3060,9.0,245 Queen St W
924,,,,Sneaky Dee's,2288,8.6,431 College St
925,,,,The Library Specialty Coffee,3112,8.9,281 Dundas St W
926,,,,The Keg Steakhouse + Bar,3386,8.8,165 York St
927,,,,Cafe Landwer,3244,8.7,165 University Ave
928,,,,Cheese Boutique,4154,9.0,45 Ripley Ave
929,,,,Chotto Matte,3688,8.8,161 Bay St
930,,,,Sneaky Dee's,1859,8.6,431 College St
931,,,,The Library Specialty Coffee,2964,8.9,281 Dundas St W
932,,,,Communist's Daughter,2293,8.6,1149 Dundas St W
933,,,,Pai,3569,9.2,18 Duncan St
934,,,,HotBlack Coffee,3383,9.0,245 Queen St W
935,,,,The Keg Steakhouse & Bar,3437,8.9,515 Jarvis St
936,,,,The Keg Steakhouse + Bar,3696,8.8,165 York St
937,,,,Eataly,2581,8.4,55 Bloor St W
938,,,,Cafe Landwer,3701,8.7,165 University Ave
939,,,,House on Parliament,4316,8.9,454 Parliament St
940,,,,Sneaky Dee's,1818,8.6,431 College St
941,,,,The Library Specialty Coffee,2785,8.9,281 Dundas St W
942,,,,Pai,3434,9.2,18 Duncan St
943,,,,HotBlack Coffee,3228,9.0,245 Queen St W
944,,,,Communist's Daughter,2475,8.6,1149 Dundas St W
945,,,,The Keg Steakhouse & Bar,3104,8.9,515 Jarvis St
946,,,,The Keg Steakhouse + Bar,3520,8.8,165 York St
947,,,,Eataly,2231,8.4,55 Bloor St W
948,,,,House on Parliament,3995,8.9,454 Parliament St
949,,,,Cafe Landwer,3542,8.7,165 University Ave
950,,,,Sneaky Dee's,2982,8.6,431 College St
951,,,,The Library Specialty Coffee,3949,8.9,281 Dundas St W
952,,,,Pai,4612,9.2,18 Duncan St
953,,,,The Keg Steakhouse & Bar,4031,8.9,515 Jarvis St
954,,,,Communist's Daughter,3420,8.6,1149 Dundas St W
955,,,,HotBlack Coffee,4401,9.0,245 Queen St W
956,,,,The Good Neighbour,4172,8.8,238 Annette St
957,,,,Eataly,3130,8.4,55 Bloor St W
958,,,,House on Parliament,4939,8.9,454 Parliament St
959,,,,The Keg Steakhouse + Bar,4683,8.8,165 York St
960,,,,Communist's Daughter,1155,8.6,1149 Dundas St W
961,,,,Pai,3097,9.2,18 Duncan St
962,,,,HotBlack Coffee,3184,9.0,245 Queen St W
963,,,,Pennies,1130,8.3,127 Strachan Ave
964,,,,Sneaky Dee's,2367,8.6,431 College St
965,,,,The Library Specialty Coffee,3226,8.9,281 Dundas St W
966,,,,The Keg Steakhouse + Bar,3512,8.8,165 York St
967,,,,Cheese Boutique,4020,9.0,45 Ripley Ave
968,,,,Cafe Landwer,3371,8.7,165 University Ave
969,,,,Chotto Matte,3819,8.8,161 Bay St
970,,,,The Keg Steakhouse & Bar,2514,8.9,515 Jarvis St
971,,,,The Library Specialty Coffee,2704,8.9,281 Dundas St W
972,,,,Sneaky Dee's,2158,8.6,431 College St
973,,,,HotBlack Coffee,3185,9.0,245 Queen St W
974,,,,Pai,3431,9.2,18 Duncan St
975,,,,Eataly,1613,8.4,55 Bloor St W
976,,,,House on Parliament,3422,8.9,454 Parliament St
977,,,,The Keg Steakhouse + Bar,3406,8.8,165 York St
978,,,,Neo Coffee Bar,4119,9.0,161 Frederick St
979,,,,Communist's Daughter,3144,8.6,1149 Dundas St W
980,,,,The Library Specialty Coffee,2818,8.9,281 Dundas St W
981,,,,The Keg Steakhouse & Bar,2749,8.9,515 Jarvis St
982,,,,Sneaky Dee's,2144,8.6,431 College St
983,,,,HotBlack Coffee,3294,9.0,245 Queen St W
984,,,,Pai,3531,9.2,18 Duncan St
985,,,,Eataly,1848,8.4,55 Bloor St W
986,,,,House on Parliament,3657,8.9,454 Parliament St
987,,,,The Keg Steakhouse + Bar,3535,8.8,165 York St
988,,,,Communist's Daughter,3034,8.6,1149 Dundas St W
989,,,,Neo Coffee Bar,4301,9.0,161 Frederick St
990,,,,Sneaky Dee's,2092,8.6,431 College St
991,,,,The Library Specialty Coffee,2936,8.9,281 Dundas St W
992,,,,The Keg Steakhouse & Bar,3049,8.9,515 Jarvis St
993,,,,Pai,3619,9.2,18 Duncan St
994,,,,HotBlack Coffee,3398,9.0,245 Queen St W
995,,,,Communist's Daughter,2832,8.6,1149 Dundas St W
996,,,,Eataly,2153,8.4,55 Bloor St W
997,,,,House on Parliament,3953,8.9,454 Parliament St
998,,,,The Keg Steakhouse + Bar,3666,8.8,165 York St
999,,,,Cafe Landwer,3703,8.7,165 University Ave
1000,,,,The Library Specialty Coffee,2360,8.9,281 Dundas St W
1001,,,,Sneaky Dee's,1684,8.6,431 College St
1002,,,,The Keg Steakhouse & Bar,2469,8.9,515 Jarvis St
1003,,,,HotBlack Coffee,2831,9.0,245 Queen St W
1004,,,,Pai,3064,9.2,18 Duncan St
1005,,,,Eataly,1587,8.4,55 Bloor St W
1006,,,,The Keg Steakhouse + Bar,3084,8.8,165 York St
1007,,,,House on Parliament,3368,8.9,454 Parliament St
1008,,,,Communist's Daughter,2663,8.6,1149 Dundas St W
1009,,,,Cafe Landwer,3130,8.7,165 University Ave
1010,,,,House on Parliament,1805,8.9,454 Parliament St
1011,,,,The Keg Steakhouse & Bar,2063,8.9,515 Jarvis St
1012,,,,Te Aro,2457,8.9,983 Queen St E
1013,,,,Neo Coffee Bar,3194,9.0,161 Frederick St
1014,,,,Pai,4167,9.2,18 Duncan St
1015,,,,The Library Specialty Coffee,3736,8.9,281 Dundas St W
1016,,,,Hair of the Dog,2436,8.5,425 Church St
1017,,,,HotBlack Coffee,3955,9.0,245 Queen St W
1018,,,,Sukho Thai,3565,8.7,52 Wellington St E
1019,,,,The Keg Steakhouse + Bar,3774,8.8,165 York St
1020,,,,House on Parliament,2525,8.9,454 Parliament St
1021,,,,The Keg Steakhouse & Bar,2662,8.9,515 Jarvis St
1022,,,,Te Aro,2985,8.9,983 Queen St E
1023,,,,Neo Coffee Bar,3930,9.0,161 Frederick St
1024,,,,The Library Specialty Coffee,4364,8.9,281 Dundas St W
1025,,,,Pai,4843,9.2,18 Duncan St
1026,,,,HotBlack Coffee,4619,9.0,245 Queen St W
1027,,,,Hair of the Dog,3071,8.5,425 Church St
1028,,,,Eataly,3079,8.4,55 Bloor St W
1029,,,,The Keg Steakhouse + Bar,4462,8.8,165 York St
1030,,,,Te Aro,2599,8.9,983 Queen St E
1031,,,,House on Parliament,2808,8.9,454 Parliament St
1032,,,,The Keg Steakhouse & Bar,3156,8.9,515 Jarvis St
1033,,,,Neo Coffee Bar,4103,9.0,161 Frederick St
1034,,,,Pai,5212,9.2,18 Duncan St
1035,,,,HotBlack Coffee,5012,9.0,245 Queen St W
1036,,,,The Library Specialty Coffee,4816,8.9,281 Dundas St W
1037,,,,Hair of the Dog,3519,8.5,425 Church St
1038,,,,Sukho Thai,4518,8.7,52 Wellington St E
1039,,,,The Keg Steakhouse + Bar,4808,8.8,165 York St
1040,,,,Te Aro,3248,8.9,983 Queen St E
1041,,,,House on Parliament,3671,8.9,454 Parliament St
1042,,,,The Keg Steakhouse & Bar,3977,8.9,515 Jarvis St
1043,,,,Neo Coffee Bar,4964,9.0,161 Frederick St
1044,,,,Pai,6071,9.2,18 Duncan St
1045,,,,HotBlack Coffee,5867,9.0,245 Queen St W
1046,,,,The Library Specialty Coffee,5657,8.9,281 Dundas St W
1047,,,,Sukho Thai,5382,8.7,52 Wellington St E
1048,,,,Hair of the Dog,4357,8.5,425 Church St
1049,,,,The Keg Steakhouse + Bar,5669,8.8,165 York St
1050,,,,The Keg Steakhouse & Bar,5525,8.9,515 Jarvis St
1051,,,,JOEY Yorkdale,3436,8.2,3401 Dufferin St
1052,,,,The Library Specialty Coffee,6134,8.9,281 Dundas St W
1053,,,,House on Parliament,6348,8.9,454 Parliament St
1054,,,,The Good Neighbour,6037,8.8,238 Annette St
1055,,,,Pai,6868,9.2,18 Duncan St
1056,,,,HotBlack Coffee,6618,9.0,245 Queen St W
1057,,,,Sneaky Dee's,5491,8.6,431 College St
1058,,,,Eataly,4745,8.4,55 Bloor St W
1059,,,,Communist's Daughter,6125,8.6,1149 Dundas St W
1060,,,,Te Aro,792,8.9,983 Queen St E
1061,,,,Boxcar Social,1422,8.9,4 Boulton Ave
1062,,,,House on Parliament,3146,8.9,454 Parliament St
1063,,,,Neo Coffee Bar,3356,9.0,161 Frederick St
1064,,,,Cluny Bistro,2494,8.5,35 Tank House Lane
1065,,,,The Keg Steakhouse & Bar,4036,8.9,515 Jarvis St
1066,,,,Sukho Thai,3835,8.7,52 Wellington St E
1067,,,,The Keg Steakhouse + Bar,3917,8.7,26 the Esplanade
1068,,,,Pai,4936,9.2,18 Duncan St
1069,,,,Chotto Matte,4230,8.8,161 Bay St
1070,,,,Neo Coffee Bar,374,9.0,161 Frederick St
1071,,,,Sukho Thai,862,8.7,52 Wellington St E
1072,,,,House on Parliament,1328,8.9,454 Parliament St
1073,,,,The Keg Steakhouse + Bar,979,8.7,26 the Esplanade
1074,,,,Chotto Matte,1267,8.8,161 Bay St
1075,,,,Pai,1954,9.2,18 Duncan St
1076,,,,Boxcar Social,1691,8.9,4 Boulton Ave
1077,,,,Walrus Pub & Beer Hall,1277,8.7,187 Bay St
1078,,,,Cluny Bistro,586,8.5,35 Tank House Lane
1079,,,,HotBlack Coffee,1918,9.0,245 Queen St W
1080,,,,The Keg Steakhouse & Bar,1766,8.9,515 Jarvis St
1081,,,,House on Parliament,2250,8.9,454 Parliament St
1082,,,,Eataly,1690,8.4,55 Bloor St W
1083,,,,The Library Specialty Coffee,3315,8.9,281 Dundas St W
1084,,,,Neo Coffee Bar,3611,9.0,161 Frederick St
1085,,,,Hair of the Dog,2208,8.5,425 Church St
1086,,,,HotBlack Coffee,3696,9.0,245 Queen St W
1087,,,,Pai,3958,9.2,18 Duncan St
1088,,,,The Keg Steakhouse + Bar,3667,8.8,165 York St
1089,,,,Te Aro,3924,8.9,983 Queen St E
1090,,,,Communist's Daughter,994,8.6,1149 Dundas St W
1091,,,,Sneaky Dee's,2285,8.6,431 College St
1092,,,,Pai,3576,9.2,18 Duncan St
1093,,,,HotBlack Coffee,3583,9.0,245 Queen St W
1094,,,,The Library Specialty Coffee,3475,8.9,281 Dundas St W
1095,,,,Pennies,1738,8.3,127 Strachan Ave
1096,,,,The Good Neighbour,3479,8.8,238 Annette St
1097,,,,The Keg Steakhouse + Bar,3945,8.8,165 York St
1098,,,,Cafe Landwer,3837,8.7,165 University Ave
1099,,,,Dark Horse Espresso Bar,2917,8.4,215 Spadina Ave
1100,,,,Pai,434,9.2,18 Duncan St
1101,,,,HotBlack Coffee,403,9.0,245 Queen St W
1102,,,,The Library Specialty Coffee,586,8.9,281 Dundas St W
1103,,,,The Keg Steakhouse + Bar,760,8.8,165 York St
1104,,,,Cafe Landwer,661,8.7,165 University Ave
1105,,,,Chotto Matte,1232,8.8,161 Bay St
1106,,,,Walrus Pub & Beer Hall,1151,8.7,187 Bay St
1107,,,,Dark Horse Espresso Bar,304,8.4,215 Spadina Ave
1108,,,,Neo Coffee Bar,1956,9.0,161 Frederick St
1109,,,,Cactus Club Cafe,954,8.5,77 Adelaide St W
1110,,,,The Good Neighbour,2046,8.8,238 Annette St
1111,,,,Communist's Daughter,3324,8.6,1149 Dundas St W
1112,,,,Sneaky Dee's,3725,8.6,431 College St
1113,,,,The Library Specialty Coffee,5023,8.9,281 Dundas St W
1114,,,,Pai,5501,9.2,18 Duncan St
1115,,,,HotBlack Coffee,5371,9.0,245 Queen St W
1116,,,,The Keg Steakhouse & Bar,5686,8.9,515 Jarvis St
1117,,,,The Keg Steakhouse + Bar,5721,8.8,165 York St
1118,,,,Cafe Landwer,5688,8.7,165 University Ave
1119,,,,House on Parliament,6560,8.9,454 Parliament St
1120,,,,Pai,531,9.2,18 Duncan St
1121,,,,HotBlack Coffee,727,9.0,245 Queen St W
1122,,,,Chotto Matte,382,8.8,161 Bay St
1123,,,,The Keg Steakhouse + Bar,541,8.8,165 York St
1124,,,,Walrus Pub & Beer Hall,383,8.7,187 Bay St
1125,,,,Cafe Landwer,436,8.7,165 University Ave
1126,,,,The Keg Steakhouse + Bar,697,8.7,26 the Esplanade
1127,,,,Neo Coffee Bar,1277,9.0,161 Frederick St
1128,,,,Sukho Thai,785,8.7,52 Wellington St E
1129,,,,The Library Specialty Coffee,1200,8.9,281 Dundas St W
1130,,,,Pai,549,9.2,18 Duncan St
1131,,,,Chotto Matte,347,8.8,161 Bay St
1132,,,,HotBlack Coffee,735,9.0,245 Queen St W
1133,,,,The Keg Steakhouse + Bar,531,8.8,165 York St
1134,,,,Walrus Pub & Beer Hall,350,8.7,187 Bay St
1135,,,,Cafe Landwer,436,8.7,165 University Ave
1136,,,,The Keg Steakhouse + Bar,664,8.7,26 the Esplanade
1137,,,,Neo Coffee Bar,1242,9.0,161 Frederick St
1138,,,,Sukho Thai,751,8.7,52 Wellington St E
1139,,,,The Library Specialty Coffee,1204,8.9,281 Dundas St W
1140,,,,Pai,673,9.2,18 Duncan St
1141,,,,HotBlack Coffee,826,9.0,245 Queen St W
1142,,,,The Library Specialty Coffee,1104,8.9,281 Dundas St W
1143,,,,The Keg Steakhouse + Bar,1099,8.8,165 York St
1144,,,,Cafe Landwer,946,8.7,165 University Ave
1145,,,,Chotto Matte,1397,8.8,161 Bay St
1146,,,,Walrus Pub & Beer Hall,1353,8.7,187 Bay St
1147,,,,Dark Horse Espresso Bar,599,8.4,215 Spadina Ave
1148,,,,Neo Coffee Bar,2240,9.0,161 Frederick St
1149,,,,A&W Restaurant,525,8.3,8 Mercer St
1150,,,,Communist's Daughter,1227,8.6,1149 Dundas St W
1151,,,,Sneaky Dee's,2108,8.6,431 College St
1152,,,,Pai,3718,9.2,18 Duncan St
